139.834,214533
140.17,216369
140.505,216130
140.841,215682
141.177,214680
141.512,213394
141.847,210924
142.183,207774
142.515,203602
142.852,200157
143.183,195074
143.518,189203
143.852,184044
144.187,177471
144.523,179424
144.859,165513
145.194,159670
145.528,152966
145.864,147612
146.199,141949
146.534,137551
146.869,133067
147.204,128947
147.54,125301
147.874,122126
148.21,119672
148.544,117230
148.879,115740
149.214,114191
149.548,113086
149.884,112136
150.217,111476
150.552,110906
150.888,110509
151.223,110215
151.558,110021
151.892,109718
152.227,109298
152.561,109174
152.896,109090
153.229,109011
153.565,108904
153.9,108855
154.236,108885
154.572,108570
154.906,108700
155.242,108569
155.578,108460
155.913,108309
156.248,108455
156.583,108362
156.918,108277
157.253,108131
157.587,108100
157.921,108140
158.256,107971
158.592,107896
158.927,107997
159.26,107950
159.596,107872
159.931,107805
160.264,107672
160.6,107672
160.934,107623
161.268,107556
161.604,107630
161.939,107466
162.273,107425
162.609,107584
162.946,107357
163.279,107577
163.615,107410
163.95,107512
164.286,107201
164.623,107212
164.954,107253
165.289,107277
165.623,107241
165.96,107151
166.295,106923
166.63,106999
166.966,107018
167.302,106910
167.636,106919
167.97,106931
168.306,107037
168.641,106945
168.975,106849
169.309,106916
169.643,106816
169.976,106950
170.312,107001
170.649,107037
170.984,106998
171.32,107074
171.653,107181
171.986,107092
172.321,107144
172.655,107328
172.99,107262
173.324,107251
173.66,107432
173.995,107449
174.33,107554
174.666,107558
175.001,107796
175.337,107905
175.671,107875
176.007,108101
176.353,108047
176.687,108233
177.021,108362
177.358,108570
177.692,108385
178.027,108668
178.362,108753
178.697,108843
179.043,109078
179.377,109185
179.713,109235
180.046,109247
180.381,109482
180.715,109736
181.05,109776
181.383,110003
181.718,110321
182.054,110347
182.388,110491
182.725,110874
183.06,110980
183.395,111307
183.73,111451
184.064,111675
184.398,112104
184.733,112388
185.068,112589
185.401,113090
185.736,113382
186.072,113651
186.407,114141
186.743,114718
187.079,115062
187.414,115550
187.75,116151
188.085,116375
188.419,117176
188.755,117653
189.087,118067
189.422,118924
189.757,119195
190.093,120048
190.429,120815
190.762,121714
191.097,122467
191.432,123123
191.766,124118
192.101,124805
192.436,125563
192.768,126661
193.104,127691
193.438,128702
193.773,129554
194.11,130824
194.446,131840
194.782,133117
195.117,134437
195.453,135444
195.787,136627
196.13,137635
196.464,139100
196.798,140361
197.132,141574
197.467,143175
197.803,143987
198.138,145553
198.474,146685
198.808,147674
199.145,149082
199.479,149858
199.814,150316
200.149,151572
200.483,152842
200.819,152965
201.152,153999
201.488,154182
201.822,154743
202.157,154728
202.491,154693
202.826,154423
203.161,153886
203.498,153437
203.835,152493
204.17,151493
204.504,150730
204.838,149989
205.174,147839
205.507,147051
205.842,145055
206.177,143040
206.512,141587
206.846,140194
207.18,137684
207.517,135883
207.853,134159
208.189,132374
208.523,130401
208.859,128915
209.193,126898
209.526,125496
209.861,124205
210.198,123072
210.532,121584
210.866,120842
211.2,119983
211.535,118827
211.87,118316
212.204,117647
212.539,117164
212.873,116650
213.209,116222
213.544,115839
213.878,115641
214.213,115441
214.546,115465
214.881,115344
215.217,115130
215.546,114854
215.886,114974
216.222,115054
216.558,114905
216.892,114755
217.228,114639
217.564,114849
217.9,115050
218.236,114980
218.569,115013
218.904,115148
219.237,114948
219.573,114896
219.907,115021
220.241,115083
220.576,114972
220.911,115177
221.246,115207
221.582,115149
221.917,115212
222.251,115207
222.586,115000
222.92,115200
223.255,115111
223.591,115301
223.925,115074
224.26,114918
224.594,115065
224.931,114949
225.267,114940
225.602,114672
225.936,114859
226.273,114809
226.607,114671
226.941,114423
227.275,114607
227.61,114402
227.944,114230
228.279,114300
228.615,114172
228.948,113925
229.282,113941
229.618,113666
229.954,113410
230.289,113656
230.626,113597
230.962,113528
231.297,113245
231.633,113030
231.967,113040
232.301,113104
232.634,112882
232.969,112806
233.313,112672
233.645,112608
233.978,112432
234.313,112551
234.648,112723
234.983,112391
235.318,112244
235.653,112312
235.989,112192
236.324,112153
236.659,112066
236.995,111910
237.339,111712
237.675,111963
238.011,111644
238.346,111684
238.681,111549
239.015,111455
239.348,111459
239.685,111356
240.019,111319
240.355,111236
240.69,111308
241.028,111019
241.362,110993
241.697,110987
242.03,111112
242.365,110819
242.698,110822
243.031,110808
