318.269,736484,,
318.559,735972,,
318.839,735864,,
319.132,735675,,
319.413,735508,,
319.699,734809,,
319.991,735109,,
320.269,733958,,
320.564,734432,,
320.845,734407,,
321.133,734072,,
321.417,733846,,
321.703,734105,,
321.985,733904,,
322.259,733452,,
322.546,732898,,
322.826,732963,,
323.108,732828,,
323.388,733372,,
323.672,732417,,
323.947,731815,,
324.231,731940,,
324.513,731431,,
324.789,731640,,
325.066,731055,,
325.350,731114,,
325.627,731223,,
325.910,730689,,
326.193,730489,,
326.466,730694,,
326.758,730024,,
327.029,730140,,
327.311,729294,,
327.593,729253,,
327.862,728944,,
328.141,729024,,
328.415,728781,,
328.691,728452,,
328.967,727619,,
329.246,728071,,
329.520,727967,,
329.787,727873,,
330.069,727582,,
330.343,727466,,
330.616,726830,,
330.891,726368,,
331.166,726886,,
331.442,726559,,
331.711,726672,,
331.986,725497,,
332.265,725678,,
332.541,725496,,
332.815,724905,,
333.088,724986,,
333.359,724842,,
333.627,724655,,
333.897,724555,,
334.173,723886,,
334.443,723909,,
334.711,723946,,
334.979,724311,,
335.251,723554,,
335.519,723288,,
335.781,722652,,
336.050,723120,,
336.322,723043,,
336.588,722350,,
336.859,722432,,
337.120,722010,,
337.391,721900,,
337.668,721855,,
337.926,721729,,
338.199,721696,,
338.461,720655,,
338.729,720554,,
339.006,720448,,
339.267,720469,,
339.536,720892,,
339.804,719914,,
340.066,719976,,
340.321,719224,,
340.592,719346,,
340.853,719394,,
341.121,718977,,
341.388,718766,,
341.642,719148,,
341.906,718937,,
342.171,718470,,
342.436,718331,,
342.692,718420,,
342.956,717824,,
343.217,717757,,
343.494,717486,,
343.748,717355,,
344.014,717616,,
344.265,716793,,
344.527,716611,,
344.783,715648,,
345.040,716435,,
345.296,716454,,
345.563,716045,,
345.817,715979,,
346.081,715594,,
346.340,715171,,
346.605,715209,,
346.862,715357,,
347.130,714853,,
347.381,715044,,
347.638,714304,,
347.894,714272,,
348.154,714055,,
348.405,714681,,
348.660,714563,,
348.927,713606,,
